"ID","Name","Species","GeneID","Family","Evidence"
"T306338_2.00","nhr-178","Caenorhabditis_elegans","WBGene00017510","Nuclear receptor","I"
"T306339_2.00","nhr-179","Caenorhabditis_elegans","WBGene00017512","Nuclear receptor","I"
"T306142_2.00","nhr-18","Caenorhabditis_elegans","WBGene00003617","Nuclear receptor","I"
"T306341_2.00","nhr-180","Caenorhabditis_elegans","WBGene00017961","Nuclear receptor","I"
"T306344_2.00","nhr-183","Caenorhabditis_elegans","WBGene00018266","Nuclear receptor","I"
"T306347_2.00","nhr-184","Caenorhabditis_elegans","WBGene00018415","Nuclear receptor","I"
"T306354_2.00","nhr-190","Caenorhabditis_elegans","WBGene00018622","Nuclear receptor","I"
"T306126_2.00","nhr-2","Caenorhabditis_elegans","WBGene00003601","Nuclear receptor","I"
"T306358_2.00","nhr-201","Caenorhabditis_elegans","WBGene00019741","Nuclear receptor","I"
"T306359_2.00","nhr-202","Caenorhabditis_elegans","WBGene00019742","Nuclear receptor","I"
"T306282_2.00","nhr-206","Caenorhabditis_elegans","WBGene00011097","Nuclear receptor","I"
"T306283_2.00","nhr-207","Caenorhabditis_elegans","WBGene00011098","Nuclear receptor","I"
"T306284_2.00","nhr-208","Caenorhabditis_elegans","WBGene00011099","Nuclear receptor","I"
"T306285_2.00","nhr-209","Caenorhabditis_elegans","WBGene00011100","Nuclear receptor","I"
"T306145_2.00","nhr-21","Caenorhabditis_elegans","WBGene00003620","Nuclear receptor","I"
"T306365_2.00","nhr-212","Caenorhabditis_elegans","WBGene00020153","Nuclear receptor","I"
"T306288_2.00","nhr-213","Caenorhabditis_elegans","WBGene00011520","Nuclear receptor","I"
"T306294_2.00","nhr-218","Caenorhabditis_elegans","WBGene00011750","Nuclear receptor","I"
"T306147_2.00","nhr-23","Caenorhabditis_elegans","WBGene00003622","Nuclear receptor","I"
"T306298_2.00","nhr-231","Caenorhabditis_elegans","WBGene00012449","Nuclear receptor","I"
"T306377_2.00","nhr-236","Caenorhabditis_elegans","WBGene00021417","Nuclear receptor","I"
"T306380_2.00","nhr-237","Caenorhabditis_elegans","WBGene00021610","Nuclear receptor","I"
"T306382_2.00","nhr-239","Caenorhabditis_elegans","WBGene00021848","Nuclear receptor","I"
"T306391_2.00","nhr-256","Caenorhabditis_elegans","WBGene00022805","Nuclear receptor","I"
"T306367_2.00","nhr-273","Caenorhabditis_elegans","WBGene00020460","Nuclear receptor","I"
"T306149_2.00","nhr-28","Caenorhabditis_elegans","WBGene00003624","Nuclear receptor","I"
"T306150_2.00","nhr-31","Caenorhabditis_elegans","WBGene00003625","Nuclear receptor","I"
"T306153_2.00","nhr-35","Caenorhabditis_elegans","WBGene00003628","Nuclear receptor","I"
"T306346_2.00","nhr-37","Caenorhabditis_elegans","WBGene00018412","Nuclear receptor","I"
"T306128_2.00","nhr-4","Caenorhabditis_elegans","WBGene00003603","Nuclear receptor","I"
"T306155_2.00","nhr-40","Caenorhabditis_elegans","WBGene00003630","Nuclear receptor","I"
"T306385_2.00","nhr-41","Caenorhabditis_elegans","WBGene00022423","Nuclear receptor","I"
"T306158_2.00","nhr-44","Caenorhabditis_elegans","WBGene00003634","Nuclear receptor","I"
"T306159_2.00","nhr-45","Caenorhabditis_elegans","WBGene00003635","Nuclear receptor","I"
"T306161_2.00","nhr-47","Caenorhabditis_elegans","WBGene00003637","Nuclear receptor","I"
"T306162_2.00","nhr-48","Caenorhabditis_elegans","WBGene00003638","Nuclear receptor","I"
"T306167_2.00","nhr-53","Caenorhabditis_elegans","WBGene00003643","Nuclear receptor","I"
"T306168_2.00","nhr-54","Caenorhabditis_elegans","WBGene00003644","Nuclear receptor","I"
"T306169_2.00","nhr-55","Caenorhabditis_elegans","WBGene00003645","Nuclear receptor","I"
"T306173_2.00","nhr-59","Caenorhabditis_elegans","WBGene00003649","Nuclear receptor","I"
"T306174_2.00","nhr-60","Caenorhabditis_elegans","WBGene00003650","Nuclear receptor","I"
"T306175_2.00","nhr-61","Caenorhabditis_elegans","WBGene00003651","Nuclear receptor","I"
"T306176_2.00","nhr-62","Caenorhabditis_elegans","WBGene00003652","Nuclear receptor","I"
"T306178_2.00","nhr-64","Caenorhabditis_elegans","WBGene00003654","Nuclear receptor","I"
"T306181_2.00","nhr-67","Caenorhabditis_elegans","WBGene00003657","Nuclear receptor","I"
"T306182_2.00","nhr-68","Caenorhabditis_elegans","WBGene00003658","Nuclear receptor","I"
"T306183_2.00","nhr-69","Caenorhabditis_elegans","WBGene00003659","Nuclear receptor","I"
"T306192_2.00","nhr-79","Caenorhabditis_elegans","WBGene00003669","Nuclear receptor","I"
"T306132_2.00","nhr-8","Caenorhabditis_elegans","WBGene00003607","Nuclear receptor","I"
"T306198_2.00","nhr-85","Caenorhabditis_elegans","WBGene00003675","Nuclear receptor","I"
"T306201_2.00","nhr-88","Caenorhabditis_elegans","WBGene00003678","Nuclear receptor","I"
"T306204_2.00","nhr-91","Caenorhabditis_elegans","WBGene00003681","Nuclear receptor","I"
"T306208_2.00","nhr-96","Caenorhabditis_elegans","WBGene00003686","Nuclear receptor","I"
"T306210_2.00","nhr-98","Caenorhabditis_elegans","WBGene00003688","Nuclear receptor","I"
"T306211_2.00","nhr-99","Caenorhabditis_elegans","WBGene00003689","Nuclear receptor","I"
"T306254_2.00","unc-55","Caenorhabditis_elegans","WBGene00006790","Nuclear receptor","I"
"T306196_2.00","WBGene00003673","Caenorhabditis_elegans","WBGene00003673","Nuclear receptor","I"
"T312107_2.00","pax-1","Caenorhabditis_elegans","WBGene00003937","Paired box","I"
"T333274_2.00","sox-2","Caenorhabditis_elegans","WBGene00004949","Sox","I"
"T333275_2.00","sox-3","Caenorhabditis_elegans","WBGene00004950","Sox","I"
"T333279_2.00","sox-4","Caenorhabditis_elegans","WBGene00015716","Sox","I"
"T340930_2.00","mab-9","Caenorhabditis_elegans","WBGene00003106","T-box","I"
"T340933_2.00","tbx-2","Caenorhabditis_elegans","WBGene00006543","T-box","I"
"T340945_2.00","tbx-37","Caenorhabditis_elegans","WBGene00006556","T-box","I"
"T343001_2.00","tbp-1","Caenorhabditis_elegans","WBGene00006542","TBP","I"
"T345887_2.00","lin-54","Caenorhabditis_elegans","WBGene00003037","TCR/CxC","I"
"T346951_2.00","egl-44","Caenorhabditis_elegans","WBGene00001208","TEA","I"
"T011139_2.00","aptf-1","Caenorhabditis_elegans","WBGene00019424","AP-2","N"
"T011138_2.00","aptf-2","Caenorhabditis_elegans","WBGene00013383","AP-2","N"
"T011137_2.00","aptf-3","Caenorhabditis_elegans","WBGene00009203","AP-2","N"
"T011136_2.00","aptf-4","Caenorhabditis_elegans","WBGene00009202","AP-2","N"
"T015804_2.00","arid-1","Caenorhabditis_elegans","WBGene00044689","ARID/BRIGHT","N"
"T015802_2.00","let-526","Caenorhabditis_elegans","WBGene00002717","ARID/BRIGHT","N"
"T015803_2.00","rbr-2","Caenorhabditis_elegans","WBGene00004319","ARID/BRIGHT","N"
"T016932_2.00","swsn-7","Caenorhabditis_elegans","WBGene00007433","ARID/BRIGHT,RFX","N"
"T027898_2.00","bed-1","Caenorhabditis_elegans","WBGene00012674","BED ZF","N"
"T027899_2.00","bed-2","Caenorhabditis_elegans","WBGene00012943","BED ZF","N"
"T027893_2.00","dpy-20","Caenorhabditis_elegans","WBGene00001079","BED ZF","N"
"T027896_2.00","F33H1.4","Caenorhabditis_elegans","WBGene00009365","BED ZF","N"
"T027902_2.00","F41B5.1","Caenorhabditis_elegans","WBGene00023284","BED ZF","N"
"T027894_2.00","gei-13","Caenorhabditis_elegans","WBGene00001570","BED ZF","N"
"T027897_2.00","K09A11.1","Caenorhabditis_elegans","WBGene00010704","BED ZF","N"
"T027901_2.00","T10B5.10","Caenorhabditis_elegans","WBGene00020396","BED ZF","N"
"T027900_2.00","ZK673.4","Caenorhabditis_elegans","WBGene00014060","BED ZF","N"
"T025101_2.00","ztf-7","Caenorhabditis_elegans","WBGene00009772","BED ZF,C2H2 ZF","N"
"T046268_2.00","aha-1","Caenorhabditis_elegans","WBGene00000095","bHLH","N"
"T046269_2.00","ahr-1","Caenorhabditis_elegans","WBGene00000096","bHLH","N"
"T046270_2.00","cky-1","Caenorhabditis_elegans","WBGene00000521","bHLH","N"
"T046271_2.00","cnd-1","Caenorhabditis_elegans","WBGene00000561","bHLH","N"
"T046281_2.00","hlh-13","Caenorhabditis_elegans","WBGene00001957","bHLH","N"
"T046282_2.00","hlh-14","Caenorhabditis_elegans","WBGene00001958","bHLH","N"
"T046283_2.00","hlh-15","Caenorhabditis_elegans","WBGene00001959","bHLH","N"
"T046285_2.00","hlh-17","Caenorhabditis_elegans","WBGene00001961","bHLH","N"
"T046286_2.00","hlh-19","Caenorhabditis_elegans","WBGene00001962","bHLH","N"
"T046273_2.00","hlh-2","Caenorhabditis_elegans","WBGene00001949","bHLH","N"
"T046274_2.00","hlh-3","Caenorhabditis_elegans","WBGene00001950","bHLH","N"
"T046303_2.00","hlh-31","Caenorhabditis_elegans","WBGene00009540","bHLH","N"
"T046305_2.00","hlh-32","Caenorhabditis_elegans","WBGene00013665","bHLH","N"
"T046307_2.00","hlh-33","Caenorhabditis_elegans","WBGene00021446","bHLH","N"
"T046304_2.00","hlh-34","Caenorhabditis_elegans","WBGene00011327","bHLH","N"
"T046275_2.00","hlh-4","Caenorhabditis_elegans","WBGene00001951","bHLH","N"
"T046276_2.00","hlh-6","Caenorhabditis_elegans","WBGene00001952","bHLH","N"
"T046277_2.00","hlh-8","Caenorhabditis_elegans","WBGene00001953","bHLH","N"
"T046292_2.00","hnd-1","Caenorhabditis_elegans","WBGene00001981","bHLH","N"
"T046293_2.00","lin-22","Caenorhabditis_elegans","WBGene00003008","bHLH","N"
"T046294_2.00","lin-32","Caenorhabditis_elegans","WBGene00003018","bHLH","N"
"T046296_2.00","mml-1","Caenorhabditis_elegans","WBGene00003378","bHLH","N"
"T046297_2.00","mxl-1","Caenorhabditis_elegans","WBGene00003509","bHLH","N"
"T046298_2.00","mxl-2","Caenorhabditis_elegans","WBGene00003510","bHLH","N"
"T046300_2.00","ngn-1","Caenorhabditis_elegans","WBGene00003595","bHLH","N"
"T046302_2.00","sbp-1","Caenorhabditis_elegans","WBGene00004735","bHLH","N"
"T046308_2.00","ZK177.11","Caenorhabditis_elegans","WBGene00044390","bHLH","N"
"T055741_2.00","F21D5.4","Caenorhabditis_elegans","WBGene00009009","Brinker","N"
"T055743_2.00","W02H5.4","Caenorhabditis_elegans","WBGene00020959","Brinker","N"
"T069410_2.00","atfs-1","Caenorhabditis_elegans","WBGene00013878","bZIP","N"
"T069411_2.00","C18C4.5","Caenorhabditis_elegans","WBGene00015966","bZIP","N"
"T069413_2.00","cebp-2","Caenorhabditis_elegans","WBGene00016754","bZIP","N"
"T069420_2.00","F13A7.14","Caenorhabditis_elegans","WBGene00045357","bZIP","N"
"T069400_2.00","let-607","Caenorhabditis_elegans","WBGene00002783","bZIP","N"
"T069419_2.00","lfi-1","Caenorhabditis_elegans","WBGene00022500","bZIP","N"
"T069401_2.00","lmn-1","Caenorhabditis_elegans","WBGene00003052","bZIP","N"
"T069404_2.00","zip-5","Caenorhabditis_elegans","WBGene00007932","bZIP","N"
"T069422_2.00","zip-9","Caenorhabditis_elegans","WBGene00077761","bZIP","N"
"T131615_2.00","C04F5.9","Caenorhabditis_elegans","WBGene00015451","C2H2 ZF","N"
"T131617_2.00","C09F5.3","Caenorhabditis_elegans","WBGene00015649","C2H2 ZF","N"
"T131618_2.00","C27A12.2","Caenorhabditis_elegans","WBGene00016154","C2H2 ZF","N"
"T131648_2.00","C27A2.7","Caenorhabditis_elegans","WBGene00044386","C2H2 ZF","N"
"T131620_2.00","C46E10.9","Caenorhabditis_elegans","WBGene00016713","C2H2 ZF","N"
"T131649_2.00","D2092.10","Caenorhabditis_elegans","WBGene00044610","C2H2 ZF","N"
"T131553_2.00","egl-46","Caenorhabditis_elegans","WBGene00001210","C2H2 ZF","N"
"T131554_2.00","ehn-3","Caenorhabditis_elegans","WBGene00001223","C2H2 ZF","N"
"T131581_2.00","F21D5.9","Caenorhabditis_elegans","WBGene00009014","C2H2 ZF","N"
"T131626_2.00","F26A10.2","Caenorhabditis_elegans","WBGene00017814","C2H2 ZF","N"
"T131574_2.00","F26F4.8","Caenorhabditis_elegans","WBGene00005011","C2H2 ZF","N"
"T131628_2.00","F47E1.3","Caenorhabditis_elegans","WBGene00018567","C2H2 ZF","N"
"T131629_2.00","F56D1.1","Caenorhabditis_elegans","WBGene00018959","C2H2 ZF","N"
"T131631_2.00","F57C9.4","Caenorhabditis_elegans","WBGene00019011","C2H2 ZF","N"
"T131590_2.00","F58G1.2","Caenorhabditis_elegans","WBGene00010264","C2H2 ZF","N"
"T131557_2.00","hbl-1","Caenorhabditis_elegans","WBGene00001824","C2H2 ZF","N"
"T131583_2.00","hinf-1","Caenorhabditis_elegans","WBGene00009553","C2H2 ZF","N"
"T131633_2.00","K11D12.12","Caenorhabditis_elegans","WBGene00019651","C2H2 ZF","N"
"T131588_2.00","klf-2","Caenorhabditis_elegans","WBGene00009998","C2H2 ZF","N"
"T131575_2.00","let-391","Caenorhabditis_elegans","WBGene00006492","C2H2 ZF","N"
"T131558_2.00","lin-13","Caenorhabditis_elegans","WBGene00003002","C2H2 ZF","N"
"T131621_2.00","lst-5","Caenorhabditis_elegans","WBGene00016890","C2H2 ZF","N"
"T131564_2.00","odd-1","Caenorhabditis_elegans","WBGene00003845","C2H2 ZF","N"
"T131596_2.00","pzf-1","Caenorhabditis_elegans","WBGene00011505","C2H2 ZF","N"
"T131594_2.00","R07E5.5","Caenorhabditis_elegans","WBGene00011113","C2H2 ZF","N"
"T131595_2.00","R10E4.11","Caenorhabditis_elegans","WBGene00011206","C2H2 ZF","N"
"T131570_2.00","sdc-1","Caenorhabditis_elegans","WBGene00004745","C2H2 ZF","N"
"T131624_2.00","sdz-12","Caenorhabditis_elegans","WBGene00017406","C2H2 ZF","N"
"T131571_2.00","sea-2","Caenorhabditis_elegans","WBGene00004751","C2H2 ZF","N"
"T131572_2.00","sem-4","Caenorhabditis_elegans","WBGene00004773","C2H2 ZF","N"
"T131573_2.00","sma-9","Caenorhabditis_elegans","WBGene00004862","C2H2 ZF","N"
"T131584_2.00","sptf-1","Caenorhabditis_elegans","WBGene00009743","C2H2 ZF","N"
"T131600_2.00","sptf-2","Caenorhabditis_elegans","WBGene00011926","C2H2 ZF","N"
"T131636_2.00","T20F7.1","Caenorhabditis_elegans","WBGene00020630","C2H2 ZF","N"
"T131598_2.00","T22C8.3","Caenorhabditis_elegans","WBGene00011924","C2H2 ZF","N"
"T131577_2.00","unc-98","Caenorhabditis_elegans","WBGene00006827","C2H2 ZF","N"
"T131637_2.00","W02D7.6","Caenorhabditis_elegans","WBGene00020942","C2H2 ZF","N"
"T131611_2.00","Y111B2A.10","Caenorhabditis_elegans","WBGene00013734","C2H2 ZF","N"
"T131638_2.00","Y37E11B.1","Caenorhabditis_elegans","WBGene00021374","C2H2 ZF","N"
"T131639_2.00","Y48G8AL.10","Caenorhabditis_elegans","WBGene00021689","C2H2 ZF","N"
"T131640_2.00","Y48G9A.11","Caenorhabditis_elegans","WBGene00021704","C2H2 ZF","N"
"T131642_2.00","Y55F3AM.14","Caenorhabditis_elegans","WBGene00021931","C2H2 ZF","N"
"T131608_2.00","Y56A3A.28","Caenorhabditis_elegans","WBGene00013240","C2H2 ZF","N"
"T131602_2.00","Y5F2A.4","Caenorhabditis_elegans","WBGene00012385","C2H2 ZF","N"
"T131582_2.00","zfp-2","Caenorhabditis_elegans","WBGene00009448","C2H2 ZF","N"
"T131644_2.00","ZK177.3","Caenorhabditis_elegans","WBGene00022671","C2H2 ZF","N"
"T131645_2.00","ZK686.5","Caenorhabditis_elegans","WBGene00022795","C2H2 ZF","N"
"T131593_2.00","ztf-15","Caenorhabditis_elegans","WBGene00011066","C2H2 ZF","N"
"T131605_2.00","ztf-20","Caenorhabditis_elegans","WBGene00012702","C2H2 ZF","N"
"T131641_2.00","ztf-23","Caenorhabditis_elegans","WBGene00021846","C2H2 ZF","N"
"T131603_2.00","ztf-25","Caenorhabditis_elegans","WBGene00012405","C2H2 ZF","N"
"T131589_2.00","ztf-26","Caenorhabditis_elegans","WBGene00010137","C2H2 ZF","N"
"T131616_2.00","ztf-30","Caenorhabditis_elegans","WBGene00015523","C2H2 ZF","N"
"T076201_2.00","zag-1","Caenorhabditis_elegans","WBGene00006970","C2H2 ZF,Homeodomain","N"
"T160509_2.00","nfya-1","Caenorhabditis_elegans","WBGene00011614","CBF/NF-Y","N"
"T160510_2.00","nfya-2","Caenorhabditis_elegans","WBGene00043056","CBF/NF-Y","N"
"T163424_2.00","camt-1","Caenorhabditis_elegans","WBGene00020251","CG-1","N"
"T165221_2.00","cey-2","Caenorhabditis_elegans","WBGene00000473","CSD","N"
"T165222_2.00","cey-3","Caenorhabditis_elegans","WBGene00000474","CSD","N"
"T165223_2.00","cey-4","Caenorhabditis_elegans","WBGene00000475","CSD","N"
"T166286_2.00","lag-1","Caenorhabditis_elegans","WBGene00002245","CSL","N"
"T166287_2.00","pqn-27","Caenorhabditis_elegans","WBGene00004116","CSL","N"
"T167387_2.00","ceh-21","Caenorhabditis_elegans","WBGene00000444","CUT,Homeodomain","N"
"T167389_2.00","ceh-39","Caenorhabditis_elegans","WBGene00000460","CUT,Homeodomain","N"
"T167390_2.00","ceh-44","Caenorhabditis_elegans","WBGene00000464","CUT,Homeodomain","N"
"T167392_2.00","ceh-49","Caenorhabditis_elegans","WBGene00017538","CUT,Homeodomain","N"
"T169435_2.00","dmd-11","Caenorhabditis_elegans","WBGene00007930","DM","N"
"T169438_2.00","dmd-7","Caenorhabditis_elegans","WBGene00019521","DM","N"
"T177600_2.00","C47E12.13","Caenorhabditis_elegans","WBGene00008156","Ets","N"
"T177605_2.00","ets-10","Caenorhabditis_elegans","WBGene00016870","Ets","N"
"T177604_2.00","ets-9","Caenorhabditis_elegans","WBGene00016865","Ets","N"
"T183383_2.00","F09E5.10","Caenorhabditis_elegans","WBGene00017288","FLYWCH","N"
"T183380_2.00","flh-1","Caenorhabditis_elegans","WBGene00012435","FLYWCH","N"
"T183382_2.00","flh-2","Caenorhabditis_elegans","WBGene00016138","FLYWCH","N"
"T183381_2.00","flh-3","Caenorhabditis_elegans","WBGene00012436","FLYWCH","N"
"T183378_2.00","peb-1","Caenorhabditis_elegans","WBGene00003968","FLYWCH","N"
"T183379_2.00","T05H10.4","Caenorhabditis_elegans","WBGene00011509","FLYWCH","N"
"T188814_2.00","C34B4.2","Caenorhabditis_elegans","WBGene00007907","Forkhead","N"
"T188801_2.00","fkh-3","Caenorhabditis_elegans","WBGene00001435","Forkhead","N"
"T188802_2.00","fkh-4","Caenorhabditis_elegans","WBGene00001436","Forkhead","N"
"T188803_2.00","fkh-5","Caenorhabditis_elegans","WBGene00001437","Forkhead","N"
"T188811_2.00","pes-1","Caenorhabditis_elegans","WBGene00003976","Forkhead","N"
"T188815_2.00","T27A8.2","Caenorhabditis_elegans","WBGene00012074","Forkhead","N"
"T195704_2.00","elt-4","Caenorhabditis_elegans","WBGene00001252","GATA","N"
"T195708_2.00","lin-40","Caenorhabditis_elegans","WBGene00003025","GATA","N"
"T195712_2.00","rcor-1","Caenorhabditis_elegans","WBGene00022278","GATA","N"
"T198673_2.00","Y18D10A.21","Caenorhabditis_elegans","WBGene00012486","GCR1","N"
"T199479_2.00","grh-1","Caenorhabditis_elegans","WBGene00001707","Grainyhead","N"
"T224659_2.00","ceh-100","Caenorhabditis_elegans","WBGene00012584","Homeodomain","N"
"T224623_2.00","ceh-41","Caenorhabditis_elegans","WBGene00000462","Homeodomain","N"
"T224655_2.00","ceh-75","Caenorhabditis_elegans","WBGene00008242","Homeodomain","N"
"T224675_2.00","ceh-76","Caenorhabditis_elegans","WBGene00022395","Homeodomain","N"
"T224652_2.00","ceh-79","Caenorhabditis_elegans","WBGene00007749","Homeodomain","N"
"T224669_2.00","ceh-81","Caenorhabditis_elegans","WBGene00018434","Homeodomain","N"
"T224670_2.00","ceh-83","Caenorhabditis_elegans","WBGene00018446","Homeodomain","N"
"T224665_2.00","ceh-84","Caenorhabditis_elegans","WBGene00016557","Homeodomain","N"
"T224672_2.00","ceh-85","Caenorhabditis_elegans","WBGene00019137","Homeodomain","N"
"T224668_2.00","ceh-86","Caenorhabditis_elegans","WBGene00018355","Homeodomain","N"
"T224667_2.00","ceh-87","Caenorhabditis_elegans","WBGene00018022","Homeodomain","N"
"T224654_2.00","ceh-88","Caenorhabditis_elegans","WBGene00008195","Homeodomain","N"
"T224656_2.00","ceh-89","Caenorhabditis_elegans","WBGene00009231","Homeodomain","N"
"T224660_2.00","ceh-91","Caenorhabditis_elegans","WBGene00013425","Homeodomain","N"
"T224661_2.00","ceh-92","Caenorhabditis_elegans","WBGene00013431","Homeodomain","N"
"T224673_2.00","ceh-93","Caenorhabditis_elegans","WBGene00019864","Homeodomain","N"
"T224679_2.00","ceh-99","Caenorhabditis_elegans","WBGene00044032","Homeodomain","N"
"T224676_2.00","duxl-1","Caenorhabditis_elegans","WBGene00022554","Homeodomain","N"
"T224678_2.00","dve-1","Caenorhabditis_elegans","WBGene00022861","Homeodomain","N"
"T224671_2.00","hmbx-1","Caenorhabditis_elegans","WBGene00018786","Homeodomain","N"
"T237678_2.00","pax-3","Caenorhabditis_elegans","WBGene00003939","Homeodomain,Paired box","N"
"T238865_2.00","ceh-6","Caenorhabditis_elegans","WBGene00000431","Homeodomain,POU","N"
"T250017_2.00","C06A6.2","Caenorhabditis_elegans","WBGene00015507","MADF","N"
"T250020_2.00","madf-1","Caenorhabditis_elegans","WBGene00021942","MADF","N"
"T250015_2.00","madf-10","Caenorhabditis_elegans","WBGene00013717","MADF","N"
"T250016_2.00","madf-11","Caenorhabditis_elegans","WBGene00015468","MADF","N"
"T250012_2.00","madf-2","Caenorhabditis_elegans","WBGene00009461","MADF","N"
"T250019_2.00","madf-3","Caenorhabditis_elegans","WBGene00019218","MADF","N"
"T250018_2.00","madf-6","Caenorhabditis_elegans","WBGene00016930","MADF","N"
"T250011_2.00","madf-8","Caenorhabditis_elegans","WBGene00008118","MADF","N"
"T250014_2.00","T16G12.9","Caenorhabditis_elegans","WBGene00011810","MADF","N"
"T261199_2.00","baz-2","Caenorhabditis_elegans","WBGene00001470","MBD","N"
"T261200_2.00","met-2","Caenorhabditis_elegans","WBGene00019883","MBD","N"
"T264113_2.00","C50F4.12","Caenorhabditis_elegans","WBGene00008236","mTERF","N"
"T264114_2.00","K11D2.5","Caenorhabditis_elegans","WBGene00010771","mTERF","N"
"T282146_2.00","F54F2.9","Caenorhabditis_elegans","WBGene00018836","Myb/SANT","N"
"T282142_2.00","gei-8","Caenorhabditis_elegans","WBGene00001565","Myb/SANT","N"
"T282144_2.00","isw-1","Caenorhabditis_elegans","WBGene00002169","Myb/SANT","N"
"T300151_2.00","myrf-1","Caenorhabditis_elegans","WBGene00004134","Ndt80/PhoG","N"
"T300152_2.00","myrf-2","Caenorhabditis_elegans","WBGene00008999","Ndt80/PhoG","N"
"T300860_2.00","nfx-1","Caenorhabditis_elegans","WBGene00007048","NFX","N"
"T306123_2.00","dpr-1","Caenorhabditis_elegans","WBGene00001062","Nuclear receptor","N"
"T306215_2.00","nhr-103","Caenorhabditis_elegans","WBGene00003693","Nuclear receptor","N"
"T306217_2.00","nhr-105","Caenorhabditis_elegans","WBGene00003695","Nuclear receptor","N"
"T306218_2.00","nhr-106","Caenorhabditis_elegans","WBGene00003696","Nuclear receptor","N"
"T306219_2.00","nhr-107","Caenorhabditis_elegans","WBGene00003697","Nuclear receptor","N"
"T306220_2.00","nhr-108","Caenorhabditis_elegans","WBGene00003698","Nuclear receptor","N"
"T306135_2.00","nhr-11","Caenorhabditis_elegans","WBGene00003610","Nuclear receptor","N"
"T306223_2.00","nhr-111","Caenorhabditis_elegans","WBGene00003701","Nuclear receptor","N"
"T306224_2.00","nhr-112","Caenorhabditis_elegans","WBGene00003702","Nuclear receptor","N"
"T306225_2.00","nhr-113","Caenorhabditis_elegans","WBGene00003703","Nuclear receptor","N"
"T306226_2.00","nhr-114","Caenorhabditis_elegans","WBGene00003704","Nuclear receptor","N"
"T306227_2.00","nhr-115","Caenorhabditis_elegans","WBGene00003705","Nuclear receptor","N"
"T306233_2.00","nhr-121","Caenorhabditis_elegans","WBGene00003711","Nuclear receptor","N"
"T306236_2.00","nhr-124","Caenorhabditis_elegans","WBGene00003714","Nuclear receptor","N"
"T306238_2.00","nhr-126","Caenorhabditis_elegans","WBGene00003716","Nuclear receptor","N"
"T306239_2.00","nhr-127","Caenorhabditis_elegans","WBGene00003717","Nuclear receptor","N"
"T306240_2.00","nhr-128","Caenorhabditis_elegans","WBGene00003718","Nuclear receptor","N"
"T306241_2.00","nhr-129","Caenorhabditis_elegans","WBGene00003719","Nuclear receptor","N"
"T306137_2.00","nhr-13","Caenorhabditis_elegans","WBGene00003612","Nuclear receptor","N"
"T306243_2.00","nhr-131","Caenorhabditis_elegans","WBGene00003721","Nuclear receptor","N"
"T306247_2.00","nhr-135","Caenorhabditis_elegans","WBGene00003725","Nuclear receptor","N"
"T306249_2.00","nhr-137","Caenorhabditis_elegans","WBGene00003727","Nuclear receptor","N"
"T306326_2.00","nhr-139","Caenorhabditis_elegans","WBGene00016365","Nuclear receptor","N"
"T306327_2.00","nhr-140","Caenorhabditis_elegans","WBGene00016366","Nuclear receptor","N"
"T306393_2.00","nhr-146","Caenorhabditis_elegans","WBGene00045255","Nuclear receptor","N"
"T306311_2.00","nhr-147","Caenorhabditis_elegans","WBGene00015395","Nuclear receptor","N"
"T306312_2.00","nhr-148","Caenorhabditis_elegans","WBGene00015396","Nuclear receptor","N"
"T306313_2.00","nhr-149","Caenorhabditis_elegans","WBGene00015397","Nuclear receptor","N"
"T306139_2.00","nhr-15","Caenorhabditis_elegans","WBGene00003614","Nuclear receptor","N"
"T306255_2.00","nhr-150","Caenorhabditis_elegans","WBGene00007367","Nuclear receptor","N"
"T306315_2.00","nhr-152","Caenorhabditis_elegans","WBGene00015705","Nuclear receptor","N"
"T306316_2.00","nhr-155","Caenorhabditis_elegans","WBGene00015758","Nuclear receptor","N"
"T306318_2.00","nhr-156","Caenorhabditis_elegans","WBGene00015897","Nuclear receptor","N"
"T306319_2.00","nhr-157","Caenorhabditis_elegans","WBGene00015900","Nuclear receptor","N"
"T306320_2.00","nhr-158","Caenorhabditis_elegans","WBGene00015901","Nuclear receptor","N"
"T306321_2.00","nhr-159","Caenorhabditis_elegans","WBGene00015902","Nuclear receptor","N"
"T306325_2.00","nhr-161","Caenorhabditis_elegans","WBGene00016364","Nuclear receptor","N"
"T306328_2.00","nhr-162","Caenorhabditis_elegans","WBGene00016367","Nuclear receptor","N"
"T306329_2.00","nhr-163","Caenorhabditis_elegans","WBGene00016368","Nuclear receptor","N"
"T306258_2.00","nhr-164","Caenorhabditis_elegans","WBGene00008056","Nuclear receptor","N"
"T306259_2.00","nhr-165","Caenorhabditis_elegans","WBGene00008158","Nuclear receptor","N"
"T306331_2.00","nhr-166","Caenorhabditis_elegans","WBGene00016772","Nuclear receptor","N"
"T306260_2.00","nhr-167","Caenorhabditis_elegans","WBGene00008208","Nuclear receptor","N"
"T306262_2.00","nhr-169","Caenorhabditis_elegans","WBGene00008289","Nuclear receptor","N"
"T306333_2.00","nhr-171","Caenorhabditis_elegans","WBGene00016926","Nuclear receptor","N"
"T306334_2.00","nhr-172","Caenorhabditis_elegans","WBGene00016927","Nuclear receptor","N"
"T306264_2.00","nhr-174","Caenorhabditis_elegans","WBGene00008474","Nuclear receptor","N"
