"ID","Name","Species","GeneID","Family","Evidence"
"T204495_2.00","HAT3","Arabidopsis_thaliana","AT3G60390","Homeodomain","D"
"T204494_2.00","HAT3.1","Arabidopsis_thaliana","AT3G19510","Homeodomain","D"
"T204488_2.00","HAT5","Arabidopsis_thaliana","AT3G01470","Homeodomain","D"
"T204515_2.00","HB-5","Arabidopsis_thaliana","AT4G36740","Homeodomain","D"
"T204496_2.00","HDG1","Arabidopsis_thaliana","AT3G61150","Homeodomain","D"
"T204465_2.00","HDG11","Arabidopsis_thaliana","AT1G73360","Homeodomain","D"
"T204535_2.00","HDG7","Arabidopsis_thaliana","AT5G52170","Homeodomain","D"
"T204526_2.00","HDG9","Arabidopsis_thaliana","AT5G17320","Homeodomain","D"
"T204528_2.00","KNAT3","Arabidopsis_thaliana","AT5G25220","Homeodomain","D"
"T204523_2.00","KNAT4","Arabidopsis_thaliana","AT5G11060","Homeodomain","D"
"T204452_2.00","KNAT6","Arabidopsis_thaliana","AT1G23380","Homeodomain","D"
"T204461_2.00","KNAT7","Arabidopsis_thaliana","AT1G62990","Homeodomain","D"
"T204501_2.00","PDF2","Arabidopsis_thaliana","AT4G04890","Homeodomain","D"
"T204455_2.00","RLT1","Arabidopsis_thaliana","AT1G28420","Homeodomain","D"
"T204490_2.00","WOX11","Arabidopsis_thaliana","AT3G03660","Homeodomain","D"
"T204514_2.00","WOX13","Arabidopsis_thaliana","AT4G35550","Homeodomain","D"
"T204472_2.00","WUS","Arabidopsis_thaliana","AT2G17950","Homeodomain","D"
"T239703_2.00","HSFA1B","Arabidopsis_thaliana","AT5G16820","HSF","D"
"T239690_2.00","HSFA1E","Arabidopsis_thaliana","AT3G02990","HSF","D"
"T239699_2.00","HSFA4A","Arabidopsis_thaliana","AT4G18880","HSF","D"
"T239704_2.00","HSFA6A","Arabidopsis_thaliana","AT5G43840","HSF","D"
"T239691_2.00","HSFA6B","Arabidopsis_thaliana","AT3G22830","HSF","D"
"T239707_2.00","HSFB2A","Arabidopsis_thaliana","AT5G62020","HSF","D"
"T239695_2.00","HSFB2B","Arabidopsis_thaliana","AT4G11660","HSF","D"
"T239689_2.00","HSFB3","Arabidopsis_thaliana","AT2G41690","HSF","D"
"T239685_2.00","HSFB4","Arabidopsis_thaliana","AT1G46264","HSF","D"
"T239692_2.00","HSFC1","Arabidopsis_thaliana","AT3G24520","HSF","D"
"T244679_2.00","LFY","Arabidopsis_thaliana","AT5G61850","Leafy","D"
"T244878_2.00","LBD13","Arabidopsis_thaliana","AT2G30340","LOB","D"
"T244881_2.00","LBD16","Arabidopsis_thaliana","AT2G42430","LOB","D"
"T244884_2.00","LBD18","Arabidopsis_thaliana","AT2G45420","LOB","D"
"T244883_2.00","LBD19","Arabidopsis_thaliana","AT2G45410","LOB","D"
"T244864_2.00","LBD2","Arabidopsis_thaliana","AT1G06280","LOB","D"
"T244890_2.00","LBD23","Arabidopsis_thaliana","AT3G26620","LOB","D"
"T244899_2.00","LBD30","Arabidopsis_thaliana","AT4G00220","LOB","D"
"T244867_2.00","LBD4","Arabidopsis_thaliana","AT1G31320","LOB","D"
"T244869_2.00","LBD6","Arabidopsis_thaliana","AT1G65620","LOB","D"
"T244905_2.00","LOB","Arabidopsis_thaliana","AT5G63090","LOB","D"
"T247878_2.00","ASIL1","Arabidopsis_thaliana","AT1G54060","MADF","D"
"T247883_2.00","ASIL2","Arabidopsis_thaliana","AT3G14180","MADF","D"
"T247877_2.00","AT-GTL1","Arabidopsis_thaliana","AT1G33240","MADF","D"
"T247879_2.00","AT1G76880","Arabidopsis_thaliana","AT1G76880","MADF","D"
"T247881_2.00","AT3G10030","Arabidopsis_thaliana","AT3G10030","MADF","D"
"T247889_2.00","AT3G58630","Arabidopsis_thaliana","AT3G58630","MADF","D"
"T247890_2.00","AT5G05550","Arabidopsis_thaliana","AT5G05550","MADF","D"
"T247891_2.00","AT5G47660","Arabidopsis_thaliana","AT5G47660","MADF","D"
"T247876_2.00","GT-1","Arabidopsis_thaliana","AT1G13450","MADF","D"
"T247886_2.00","GT-4","Arabidopsis_thaliana","AT3G25990","MADF","D"
"T252893_2.00","AG","Arabidopsis_thaliana","AT4G18960","MADS box","D"
"T252886_2.00","AGL1","Arabidopsis_thaliana","AT3G58780","MADS box","D"
"T252881_2.00","AGL103","Arabidopsis_thaliana","AT3G18650","MADS box","D"
"T252860_2.00","AGL12","Arabidopsis_thaliana","AT1G71692","MADS box","D"
"T252887_2.00","AGL13","Arabidopsis_thaliana","AT3G61120","MADS box","D"
"T252902_2.00","AGL15","Arabidopsis_thaliana","AT5G13790","MADS box","D"
"T252884_2.00","AGL16","Arabidopsis_thaliana","AT3G57230","MADS box","D"
"T252862_2.00","AGL27","Arabidopsis_thaliana","AT1G77080","MADS box","D"
"T252866_2.00","AGL3","Arabidopsis_thaliana","AT2G03710","MADS box","D"
"T252871_2.00","AGL33","Arabidopsis_thaliana","AT2G26320","MADS box","D"
"T252936_2.00","AGL42","Arabidopsis_thaliana","AT5G62165","MADS box","D"
"T252872_2.00","AGL46","Arabidopsis_thaliana","AT2G28700","MADS box","D"
"T252874_2.00","AGL48","Arabidopsis_thaliana","AT2G40210","MADS box","D"
"T252851_2.00","AGL50","Arabidopsis_thaliana","AT1G59810","MADS box","D"
"T252854_2.00","AGL55","Arabidopsis_thaliana","AT1G60920","MADS box","D"
"T252879_2.00","AGL57","Arabidopsis_thaliana","AT3G04100","MADS box","D"
"T252876_2.00","AGL6","Arabidopsis_thaliana","AT2G45650","MADS box","D"
"T252843_2.00","AGL63","Arabidopsis_thaliana","AT1G31140","MADS box","D"
"T252835_2.00","AGL65","Arabidopsis_thaliana","AT1G18750","MADS box","D"
"T252863_2.00","AGL67","Arabidopsis_thaliana","AT1G77950","MADS box","D"
"T252941_2.00","AGL78","Arabidopsis_thaliana","AT5G65330","MADS box","D"
"T252927_2.00","AGL80","Arabidopsis_thaliana","AT5G48670","MADS box","D"
"T252844_2.00","AGL86","Arabidopsis_thaliana","AT1G31630","MADS box","D"
"T252888_2.00","AGL91","Arabidopsis_thaliana","AT3G66656","MADS box","D"
"T252858_2.00","AP1","Arabidopsis_thaliana","AT1G69120","MADS box","D"
"T252883_2.00","AP3","Arabidopsis_thaliana","AT3G54340","MADS box","D"
"T252920_2.00","AT5G38620","Arabidopsis_thaliana","AT5G38620","MADS box","D"
"T252901_2.00","FLC","Arabidopsis_thaliana","AT5G10140","MADS box","D"
"T252904_2.00","PI","Arabidopsis_thaliana","AT5G20240","MADS box","D"
"T252903_2.00","SEP1","Arabidopsis_thaliana","AT5G15800","MADS box","D"
"T252878_2.00","SEP2","Arabidopsis_thaliana","AT3G02310","MADS box","D"
"T252838_2.00","SEP3","Arabidopsis_thaliana","AT1G24260","MADS box","D"
"T252875_2.00","SHP2","Arabidopsis_thaliana","AT2G42830","MADS box","D"
"T252877_2.00","SOC1","Arabidopsis_thaliana","AT2G45660","MADS box","D"
"T252868_2.00","SVP","Arabidopsis_thaliana","AT2G22540","MADS box","D"
"T262067_2.00","AT5G23930","Arabidopsis_thaliana","AT5G23930","mTERF","D"
"T266494_2.00","APRR2","Arabidopsis_thaliana","AT4G18020","Myb/SANT","D"
"T266446_2.00","ARR1","Arabidopsis_thaliana","AT3G16857","Myb/SANT","D"
"T266502_2.00","ARR10","Arabidopsis_thaliana","AT4G31920","Myb/SANT","D"
"T266361_2.00","ARR11","Arabidopsis_thaliana","AT1G67710","Myb/SANT","D"
"T266379_2.00","ARR14","Arabidopsis_thaliana","AT2G01760","Myb/SANT","D"
"T266571_2.00","ARR18","Arabidopsis_thaliana","AT5G58080","Myb/SANT","D"
"T266400_2.00","ASR3","Arabidopsis_thaliana","AT2G33550","Myb/SANT","D"
"T266328_2.00","AT1G14600","Arabidopsis_thaliana","AT1G14600","Myb/SANT","D"
"T266337_2.00","AT1G18960","Arabidopsis_thaliana","AT1G18960","Myb/SANT","D"
"T266338_2.00","AT1G19000","Arabidopsis_thaliana","AT1G19000","Myb/SANT","D"
"T266348_2.00","AT1G49010","Arabidopsis_thaliana","AT1G49010","Myb/SANT","D"
"T266370_2.00","AT1G72740","Arabidopsis_thaliana","AT1G72740","Myb/SANT","D"
"T266375_2.00","AT1G74840","Arabidopsis_thaliana","AT1G74840","Myb/SANT","D"
"T266387_2.00","AT2G20400","Arabidopsis_thaliana","AT2G20400","Myb/SANT","D"
"T266404_2.00","AT2G38090","Arabidopsis_thaliana","AT2G38090","Myb/SANT","D"
"T266406_2.00","AT2G38300","Arabidopsis_thaliana","AT2G38300","Myb/SANT","D"
"T266408_2.00","AT2G40260","Arabidopsis_thaliana","AT2G40260","Myb/SANT","D"
"T266431_2.00","AT3G10580","Arabidopsis_thaliana","AT3G10580","Myb/SANT","D"
"T266435_2.00","AT3G11280","Arabidopsis_thaliana","AT3G11280","Myb/SANT","D"
"T266445_2.00","AT3G16350","Arabidopsis_thaliana","AT3G16350","Myb/SANT","D"
"T266449_2.00","AT3G24120","Arabidopsis_thaliana","AT3G24120","Myb/SANT","D"
"T266487_2.00","AT4G09450","Arabidopsis_thaliana","AT4G09450","Myb/SANT","D"
"T266516_2.00","AT5G04760","Arabidopsis_thaliana","AT5G04760","Myb/SANT","D"
"T266517_2.00","AT5G05090","Arabidopsis_thaliana","AT5G05090","Myb/SANT","D"
"T266518_2.00","AT5G05790","Arabidopsis_thaliana","AT5G05790","Myb/SANT","D"
"T266543_2.00","AT5G28300","Arabidopsis_thaliana","AT5G28300","Myb/SANT","D"
"T266569_2.00","AT5G56840","Arabidopsis_thaliana","AT5G56840","Myb/SANT","D"
"T266573_2.00","AT5G58900","Arabidopsis_thaliana","AT5G58900","Myb/SANT","D"
"T266579_2.00","AT5G61620","Arabidopsis_thaliana","AT5G61620","Myb/SANT","D"
"T266441_2.00","AtMYB10","Arabidopsis_thaliana","AT3G12820","Myb/SANT","D"
"T266460_2.00","ATMYB121","Arabidopsis_thaliana","AT3G30210","Myb/SANT","D"
"T266318_2.00","ATMYB13","Arabidopsis_thaliana","AT1G06180","Myb/SANT","D"
"T266476_2.00","AtMYB17","Arabidopsis_thaliana","AT3G61250","Myb/SANT","D"
"T266531_2.00","AtMYB40","Arabidopsis_thaliana","AT5G14340","Myb/SANT","D"
"T266500_2.00","AtMYB41","Arabidopsis_thaliana","AT4G28110","Myb/SANT","D"
"T266376_2.00","ATMYB63","Arabidopsis_thaliana","AT1G79180","Myb/SANT","D"
"T266436_2.00","ATMYB65","Arabidopsis_thaliana","AT3G11440","Myb/SANT","D"
"T266389_2.00","AtMYB70","Arabidopsis_thaliana","AT2G23290","Myb/SANT","D"
"T266486_2.00","AtMYB74","Arabidopsis_thaliana","AT4G05100","Myb/SANT","D"
"T266393_2.00","AtMYB81","Arabidopsis_thaliana","AT2G26960","Myb/SANT","D"
"T266344_2.00","AtMYB93","Arabidopsis_thaliana","AT1G34670","Myb/SANT","D"
"T266374_2.00","ATY13","Arabidopsis_thaliana","AT1G74650","Myb/SANT","D"
"T266438_2.00","ATY53","Arabidopsis_thaliana","AT3G12720","Myb/SANT","D"
"T266414_2.00","CCA1","Arabidopsis_thaliana","AT2G46830","Myb/SANT","D"
"T266324_2.00","CDC5","Arabidopsis_thaliana","AT1G09770","Myb/SANT","D"
"T266383_2.00","EFM","Arabidopsis_thaliana","AT2G03500","Myb/SANT","D"
"T266468_2.00","F3A4.140","Arabidopsis_thaliana","AT3G50060","Myb/SANT","D"
"T266388_2.00","GPRI1","Arabidopsis_thaliana","AT2G20570","Myb/SANT","D"
"T266364_2.00","HHO2","Arabidopsis_thaliana","AT1G68670","Myb/SANT","D"
"T266341_2.00","HHO3","Arabidopsis_thaliana","AT1G25550","Myb/SANT","D"
"T266506_2.00","HHO5","Arabidopsis_thaliana","AT4G37180","Myb/SANT","D"
"T266350_2.00","HHO6","Arabidopsis_thaliana","AT1G49560","Myb/SANT","D"
"T266325_2.00","HRS1","Arabidopsis_thaliana","AT1G13300","Myb/SANT","D"
"T266534_2.00","KAN1","Arabidopsis_thaliana","AT5G16560","Myb/SANT","D"
"T266343_2.00","KAN2","Arabidopsis_thaliana","AT1G32240","Myb/SANT","D"
"T266554_2.00","KAN4","Arabidopsis_thaliana","AT5G42630","Myb/SANT","D"
"T266559_2.00","KUA1","Arabidopsis_thaliana","AT5G47390","Myb/SANT","D"
"T266314_2.00","LHY","Arabidopsis_thaliana","AT1G01060","Myb/SANT","D"
"T266426_2.00","MYB1","Arabidopsis_thaliana","AT3G09230","Myb/SANT","D"
"T266399_2.00","MYB101","Arabidopsis_thaliana","AT2G32460","Myb/SANT","D"
"T266365_2.00","MYB105","Arabidopsis_thaliana","AT1G69560","Myb/SANT","D"
"T266418_2.00","MYB106","Arabidopsis_thaliana","AT3G01140","Myb/SANT","D"
"T266420_2.00","MYB107","Arabidopsis_thaliana","AT3G02940","Myb/SANT","D"
"T266423_2.00","MYB108","Arabidopsis_thaliana","AT3G06490","Myb/SANT","D"
"T266560_2.00","MYB111","Arabidopsis_thaliana","AT5G49330","Myb/SANT","D"
"T266358_2.00","MYB113","Arabidopsis_thaliana","AT1G66370","Myb/SANT","D"
"T266340_2.00","MYB116","Arabidopsis_thaliana","AT1G25340","Myb/SANT","D"
"T266454_2.00","MYB118","Arabidopsis_thaliana","AT3G27785","Myb/SANT","D"
"T266327_2.00","MYB124","Arabidopsis_thaliana","AT1G14350","Myb/SANT","D"
"T266448_2.00","MYB15","Arabidopsis_thaliana","AT3G23250","Myb/SANT","D"
"T266548_2.00","MYB23","Arabidopsis_thaliana","AT5G40330","Myb/SANT","D"
"T266549_2.00","MYB24","Arabidopsis_thaliana","AT5G40350","Myb/SANT","D"
"T266469_2.00","MYB27","Arabidopsis_thaliana","AT3G53200","Myb/SANT","D"
"T266339_2.00","MYB3","Arabidopsis_thaliana","AT1G22640","Myb/SANT","D"
"T266458_2.00","MYB30","Arabidopsis_thaliana","AT3G28910","Myb/SANT","D"
"T266519_2.00","MYB33","Arabidopsis_thaliana","AT5G06100","Myb/SANT","D"
"T266493_2.00","MYB39","Arabidopsis_thaliana","AT4G17785","Myb/SANT","D"
"T266528_2.00","MYB3R4","Arabidopsis_thaliana","AT5G11510","Myb/SANT","D"
"T266511_2.00","MYB3R5","Arabidopsis_thaliana","AT5G02320","Myb/SANT","D"
"T266509_2.00","MYB4","Arabidopsis_thaliana","AT4G38620","Myb/SANT","D"
"T266535_2.00","MYB43","Arabidopsis_thaliana","AT5G16600","Myb/SANT","D"
"T266585_2.00","MYB44","Arabidopsis_thaliana","AT5G67300","Myb/SANT","D"
"T266529_2.00","MYB46","Arabidopsis_thaliana","AT5G12870","Myb/SANT","D"
"T266566_2.00","MYB49","Arabidopsis_thaliana","AT5G54230","Myb/SANT","D"
"T266335_2.00","MYB51","Arabidopsis_thaliana","AT1G18570","Myb/SANT","D"
"T266333_2.00","MYB52","Arabidopsis_thaliana","AT1G17950","Myb/SANT","D"
"T266482_2.00","MYB55","Arabidopsis_thaliana","AT4G01680","Myb/SANT","D"
"T266538_2.00","MYB56","Arabidopsis_thaliana","AT5G17800","Myb/SANT","D"
"T266419_2.00","MYB57","Arabidopsis_thaliana","AT3G01530","Myb/SANT","D"
"T266330_2.00","MYB58","Arabidopsis_thaliana","AT1G16490","Myb/SANT","D"
"T266576_2.00","MYB59","Arabidopsis_thaliana","AT5G59780","Myb/SANT","D"
"T266321_2.00","MYB60","Arabidopsis_thaliana","AT1G08810","Myb/SANT","D"
"T266322_2.00","MYB61","Arabidopsis_thaliana","AT1G09540","Myb/SANT","D"
"T266363_2.00","MYB62","Arabidopsis_thaliana","AT1G68320","Myb/SANT","D"
"T266507_2.00","MYB73","Arabidopsis_thaliana","AT4G37260","Myb/SANT","D"
"T266568_2.00","MYB80","Arabidopsis_thaliana","AT5G56110","Myb/SANT","D"
"T266425_2.00","MYB83","Arabidopsis_thaliana","AT3G08500","Myb/SANT","D"
"T266381_2.00","MYB88","Arabidopsis_thaliana","AT2G02820","Myb/SANT","D"
"T266526_2.00","MYB92","Arabidopsis_thaliana","AT5G10280","Myb/SANT","D"
"T266464_2.00","MYB94","Arabidopsis_thaliana","AT3G47600","Myb/SANT","D"
"T266581_2.00","MYB96","Arabidopsis_thaliana","AT5G62470","Myb/SANT","D"
"T266495_2.00","MYB98","Arabidopsis_thaliana","AT4G18770","Myb/SANT","D"
"T266580_2.00","MYB99","Arabidopsis_thaliana","AT5G62320","Myb/SANT","D"
"T266539_2.00","MYR1","Arabidopsis_thaliana","AT5G18240","Myb/SANT","D"
"T266421_2.00","MYR2","Arabidopsis_thaliana","AT3G04030","Myb/SANT","D"
"T266503_2.00","PC-MYB1","Arabidopsis_thaliana","AT4G32730","Myb/SANT","D"
"T266544_2.00","PHL1","Arabidopsis_thaliana","AT5G29000","Myb/SANT","D"
"T266557_2.00","PHL11","Arabidopsis_thaliana","AT5G45580","Myb/SANT","D"
"T266439_2.00","PHL12","Arabidopsis_thaliana","AT3G12730","Myb/SANT","D"
"T266442_2.00","PHL6","Arabidopsis_thaliana","AT3G13040","Myb/SANT","D"
"T266378_2.00","PHL7","Arabidopsis_thaliana","AT2G01060","Myb/SANT","D"
"T266501_2.00","PHR1","Arabidopsis_thaliana","AT4G28610","Myb/SANT","D"
"T266466_2.00","RAX3","Arabidopsis_thaliana","AT3G49690","Myb/SANT","D"
"T266537_2.00","RVE1","Arabidopsis_thaliana","AT5G17300","Myb/SANT","D"
"T266512_2.00","RVE4","Arabidopsis_thaliana","AT5G02840","Myb/SANT","D"
"T266481_2.00","RVE5","Arabidopsis_thaliana","AT4G01280","Myb/SANT","D"
"T266564_2.00","RVE6","Arabidopsis_thaliana","AT5G52660","Myb/SANT","D"
"T266334_2.00","RVE7","Arabidopsis_thaliana","AT1G18330","Myb/SANT","D"
"T266430_2.00","RVE7L","Arabidopsis_thaliana","AT3G10113","Myb/SANT","D"
"T266428_2.00","RVE8","Arabidopsis_thaliana","AT3G09600","Myb/SANT","D"
"T266525_2.00","SRM1","Arabidopsis_thaliana","AT5G08520","Myb/SANT","D"
"T266351_2.00","TRB1","Arabidopsis_thaliana","AT1G49950","Myb/SANT","D"
"T266586_2.00","TRB2","Arabidopsis_thaliana","AT5G67580","Myb/SANT","D"
"T266329_2.00","TRFL5","Arabidopsis_thaliana","AT1G15720","Myb/SANT","D"
"T266574_2.00","TRP1","Arabidopsis_thaliana","AT5G59430","Myb/SANT","D"
"T266462_2.00","TRP2","Arabidopsis_thaliana","AT3G46590","Myb/SANT","D"
"T266320_2.00","TRP5","Arabidopsis_thaliana","AT1G07540","Myb/SANT","D"
"T266491_2.00","UNE16","Arabidopsis_thaliana","AT4G13640","Myb/SANT","D"
"T266532_2.00","WER","Arabidopsis_thaliana","AT5G14750","Myb/SANT","D"
"T292021_2.00","ANAC011","Arabidopsis_thaliana","AT1G32510","NAC/NAM","D"
"T292026_2.00","anac016","Arabidopsis_thaliana","AT1G34180","NAC/NAM","D"
"T292030_2.00","ANAC020","Arabidopsis_thaliana","AT1G54330","NAC/NAM","D"
"T292042_2.00","anac028","Arabidopsis_thaliana","AT1G65910","NAC/NAM","D"
"T292051_2.00","ANAC038","Arabidopsis_thaliana","AT2G24430","NAC/NAM","D"
"T292058_2.00","anac046","Arabidopsis_thaliana","AT3G04060","NAC/NAM","D"
"T292063_2.00","ANAC050","Arabidopsis_thaliana","AT3G10480","NAC/NAM","D"
"T292071_2.00","anac057","Arabidopsis_thaliana","AT3G17730","NAC/NAM","D"
"T292072_2.00","anac058","Arabidopsis_thaliana","AT3G18400","NAC/NAM","D"
"T292087_2.00","anac071","Arabidopsis_thaliana","AT4G17980","NAC/NAM","D"
"T292091_2.00","anac075","Arabidopsis_thaliana","AT4G29230","NAC/NAM","D"
"T292093_2.00","ANAC076","Arabidopsis_thaliana","AT4G36160","NAC/NAM","D"
"T292104_2.00","ANAC087","Arabidopsis_thaliana","AT5G18270","NAC/NAM","D"
"T292111_2.00","ANAC094","Arabidopsis_thaliana","AT5G39820","NAC/NAM","D"
"T292113_2.00","anac096","Arabidopsis_thaliana","AT5G46590","NAC/NAM","D"
"T292120_2.00","anac103","Arabidopsis_thaliana","AT5G64060","NAC/NAM","D"
"T292023_2.00","ANAC13","Arabidopsis_thaliana","AT1G32870","NAC/NAM","D"
"T292017_2.00","AT1G19040","Arabidopsis_thaliana","AT1G19040","NAC/NAM","D"
"T292066_2.00","AT3G12910","Arabidopsis_thaliana","AT3G12910","NAC/NAM","D"
"T292086_2.00","BRN2","Arabidopsis_thaliana","AT4G10350","NAC/NAM","D"
"T292054_2.00","JUB1","Arabidopsis_thaliana","AT2G43000","NAC/NAM","D"
"T292009_2.00","NAC001","Arabidopsis_thaliana","AT1G01010","NAC/NAM","D"
"T292010_2.00","NAC002","Arabidopsis_thaliana","AT1G01720","NAC/NAM","D"
"T292013_2.00","NAC004","Arabidopsis_thaliana","AT1G02230","NAC/NAM","D"
"T292014_2.00","NAC005","Arabidopsis_thaliana","AT1G02250","NAC/NAM","D"
"T292016_2.00","NAC007","Arabidopsis_thaliana","AT1G12260","NAC/NAM","D"
"T292020_2.00","NAC010","Arabidopsis_thaliana","AT1G28470","NAC/NAM","D"
"T292022_2.00","NAC012","Arabidopsis_thaliana","AT1G32770","NAC/NAM","D"
"T292027_2.00","NAC017","Arabidopsis_thaliana","AT1G34190","NAC/NAM","D"
"T292028_2.00","NAC018","Arabidopsis_thaliana","AT1G52880","NAC/NAM","D"
"T292029_2.00","NAC019","Arabidopsis_thaliana","AT1G52890","NAC/NAM","D"
"T292038_2.00","NAC025","Arabidopsis_thaliana","AT1G61110","NAC/NAM","D"
"T292043_2.00","NAC029","Arabidopsis_thaliana","AT1G69490","NAC/NAM","D"
"T292044_2.00","NAC030","Arabidopsis_thaliana","AT1G71930","NAC/NAM","D"
"T292045_2.00","NAC031","Arabidopsis_thaliana","AT1G76420","NAC/NAM","D"
"T292048_2.00","NAC035","Arabidopsis_thaliana","AT2G02450","NAC/NAM","D"
"T292050_2.00","NAC037","Arabidopsis_thaliana","AT2G18060","NAC/NAM","D"
"T292055_2.00","NAC043","Arabidopsis_thaliana","AT2G46770","NAC/NAM","D"
"T292057_2.00","NAC045","Arabidopsis_thaliana","AT3G03200","NAC/NAM","D"
"T292059_2.00","NAC047","Arabidopsis_thaliana","AT3G04070","NAC/NAM","D"
"T292065_2.00","NAC053","Arabidopsis_thaliana","AT3G10500","NAC/NAM","D"
"T292068_2.00","NAC054","Arabidopsis_thaliana","AT3G15170","NAC/NAM","D"
"T292069_2.00","NAC055","Arabidopsis_thaliana","AT3G15500","NAC/NAM","D"
"T292077_2.00","NAC062","Arabidopsis_thaliana","AT3G49530","NAC/NAM","D"
"T292082_2.00","NAC066","Arabidopsis_thaliana","AT3G61910","NAC/NAM","D"
"T292089_2.00","NAC073","Arabidopsis_thaliana","AT4G28500","NAC/NAM","D"
"T292095_2.00","NAC078","Arabidopsis_thaliana","AT5G04410","NAC/NAM","D"
"T292096_2.00","NAC079","Arabidopsis_thaliana","AT5G07680","NAC/NAM","D"
"T292099_2.00","NAC083","Arabidopsis_thaliana","AT5G13180","NAC/NAM","D"
"T292115_2.00","NAC098","Arabidopsis_thaliana","AT5G53950","NAC/NAM","D"
"T292117_2.00","NAC100","Arabidopsis_thaliana","AT5G61430","NAC/NAM","D"
"T292118_2.00","NAC101","Arabidopsis_thaliana","AT5G62380","NAC/NAM","D"
"T292122_2.00","NAC105","Arabidopsis_thaliana","AT5G66300","NAC/NAM","D"
"T292073_2.00","NAC59","Arabidopsis_thaliana","AT3G29035","NAC/NAM","D"
"T292084_2.00","NAC68","Arabidopsis_thaliana","AT4G01540","NAC/NAM","D"
"T292085_2.00","NAC69","Arabidopsis_thaliana","AT4G01550","NAC/NAM","D"
"T292109_2.00","NAC92","Arabidopsis_thaliana","AT5G39610","NAC/NAM","D"
"T292052_2.00","NTL8","Arabidopsis_thaliana","AT2G27300","NAC/NAM","D"
"T292092_2.00","NTL9","Arabidopsis_thaliana","AT4G35580","NAC/NAM","D"
"T292047_2.00","SMB","Arabidopsis_thaliana","AT1G79580","NAC/NAM","D"
"T315207_2.00","AT2G01818","Arabidopsis_thaliana","AT2G01818","PLATZ","D"
"T319891_2.00","NLP4","Arabidopsis_thaliana","AT1G20640","RWP-RK","D"
"T319898_2.00","NLP7","Arabidopsis_thaliana","AT4G24020","RWP-RK","D"
"T319893_2.00","RKD2","Arabidopsis_thaliana","AT1G74480","RWP-RK","D"
"T321340_2.00","S1FA3","Arabidopsis_thaliana","AT3G09735","S1FA","D"
"T322392_2.00","AT1G76580","Arabidopsis_thaliana","AT1G76580","SBP","D"
"T322395_2.00","SPL1","Arabidopsis_thaliana","AT2G47070","SBP","D"
"T322389_2.00","SPL10","Arabidopsis_thaliana","AT1G27370","SBP","D"
"T322388_2.00","SPL11","Arabidopsis_thaliana","AT1G27360","SBP","D"
"T322398_2.00","SPL12","Arabidopsis_thaliana","AT3G60030","SBP","D"
"T322402_2.00","SPL13A","Arabidopsis_thaliana","AT5G50670","SBP","D"
"T322387_2.00","SPL14","Arabidopsis_thaliana","AT1G20980","SBP","D"
"T322397_2.00","SPL15","Arabidopsis_thaliana","AT3G57920","SBP","D"
"T322393_2.00","SPL3","Arabidopsis_thaliana","AT2G33810","SBP","D"
"T322390_2.00","SPL4","Arabidopsis_thaliana","AT1G53160","SBP","D"
"T322396_2.00","SPL5","Arabidopsis_thaliana","AT3G15270","SBP","D"
"T322399_2.00","SPL7","Arabidopsis_thaliana","AT5G18830","SBP","D"
"T322386_2.00","SPL8","Arabidopsis_thaliana","AT1G02065","SBP","D"
"T322394_2.00","SPL9","Arabidopsis_thaliana","AT2G42200","SBP","D"
"T326474_2.00","CRC","Arabidopsis_thaliana","AT1G69180","Sox","D"
"T326482_2.00","HMGB13","Arabidopsis_thaliana","AT4G11080","Sox","D"
"T326473_2.00","INO","Arabidopsis_thaliana","AT1G23420","Sox","D"
"T326478_2.00","YAB1","Arabidopsis_thaliana","AT2G45190","Sox","D"
"T326476_2.00","YAB5","Arabidopsis_thaliana","AT2G26580","Sox","D"
"T338202_2.00","AT1G66420","Arabidopsis_thaliana","AT1G66420","Storekeeper","D"
"T338209_2.00","AT3G04930","Arabidopsis_thaliana","AT3G04930","Storekeeper","D"
"T338216_2.00","AT4G00390","Arabidopsis_thaliana","AT4G00390","Storekeeper","D"
"T338215_2.00","GEBP","Arabidopsis_thaliana","AT4G00270","Storekeeper","D"
"T338213_2.00","STKL1","Arabidopsis_thaliana","AT4G00238","Storekeeper","D"
"T338214_2.00","STKL2","Arabidopsis_thaliana","AT4G00250","Storekeeper","D"
"T343679_2.00","TCP1","Arabidopsis_thaliana","AT1G67260","TCP","D"
"T343684_2.00","TCP11","Arabidopsis_thaliana","AT2G37000","TCP","D"
"T343686_2.00","TCP13","Arabidopsis_thaliana","AT3G02150","TCP","D"
"T343691_2.00","TCP14","Arabidopsis_thaliana","AT3G47620","TCP","D"
"T343681_2.00","TCP15","Arabidopsis_thaliana","AT1G69690","TCP","D"
"T343690_2.00","TCP16","Arabidopsis_thaliana","AT3G45150","TCP","D"
"T343693_2.00","TCP17","Arabidopsis_thaliana","AT5G08070","TCP","D"
"T343697_2.00","TCP19","Arabidopsis_thaliana","AT5G51910","TCP","D"
"T343692_2.00","TCP2","Arabidopsis_thaliana","AT4G18390","TCP","D"
"T343689_2.00","TCP20","Arabidopsis_thaliana","AT3G27010","TCP","D"
"T343694_2.00","TCP21","Arabidopsis_thaliana","AT5G08330","TCP","D"
"T343682_2.00","TCP22","Arabidopsis_thaliana","AT1G72010","TCP","D"
"T343676_2.00","TCP23","Arabidopsis_thaliana","AT1G35560","TCP","D"
