"ID","Name","Species","GeneID","Family","Evidence"
"T095141_2.00","ZNF25","Homo_sapiens","ENSG00000175395","C2H2 ZF","D"
"T095285_2.00","ZNF250","Homo_sapiens","ENSG00000196150","C2H2 ZF","D"
"T095426_2.00","ZNF254","Homo_sapiens","ENSG00000213096","C2H2 ZF","D"
"T095337_2.00","ZNF257","Homo_sapiens","ENSG00000197134","C2H2 ZF","D"
"T095386_2.00","ZNF26","Homo_sapiens","ENSG00000198393","C2H2 ZF","D"
"T095473_2.00","ZNF260","Homo_sapiens","ENSG00000254004","C2H2 ZF","D"
"T094776_2.00","ZNF263","Homo_sapiens","ENSG00000006194","C2H2 ZF","D"
"T094809_2.00","ZNF264","Homo_sapiens","ENSG00000083844","C2H2 ZF","D"
"T095136_2.00","ZNF266","Homo_sapiens","ENSG00000174652","C2H2 ZF","D"
"T095239_2.00","ZNF267","Homo_sapiens","ENSG00000185947","C2H2 ZF","D"
"T095369_2.00","ZNF273","Homo_sapiens","ENSG00000198039","C2H2 ZF","D"
"T095107_2.00","ZNF274","Homo_sapiens","ENSG00000171606","C2H2 ZF","D"
"T094993_2.00","ZNF276","Homo_sapiens","ENSG00000158805","C2H2 ZF","D"
"T095395_2.00","ZNF28","Homo_sapiens","ENSG00000198538","C2H2 ZF","D"
"T095076_2.00","ZNF280A","Homo_sapiens","ENSG00000169548","C2H2 ZF","D"
"T095017_2.00","ZNF281","Homo_sapiens","ENSG00000162702","C2H2 ZF","D"
"T095088_2.00","ZNF282","Homo_sapiens","ENSG00000170265","C2H2 ZF","D"
"T095060_2.00","ZNF283","Homo_sapiens","ENSG00000167637","C2H2 ZF","D"
"T095242_2.00","ZNF284","Homo_sapiens","ENSG00000186026","C2H2 ZF","D"
"T095492_2.00","ZNF285","Homo_sapiens","ENSG00000267508","C2H2 ZF","D"
"T094944_2.00","ZNF287","Homo_sapiens","ENSG00000141040","C2H2 ZF","D"
"T095093_2.00","ZNF296","Homo_sapiens","ENSG00000170684","C2H2 ZF","D"
"T095042_2.00","ZNF3","Homo_sapiens","ENSG00000166526","C2H2 ZF","D"
"T095069_2.00","ZNF30","Homo_sapiens","ENSG00000168661","C2H2 ZF","D"
"T094958_2.00","ZNF300","Homo_sapiens","ENSG00000145908","C2H2 ZF","D"
"T094815_2.00","ZNF302","Homo_sapiens","ENSG00000089335","C2H2 ZF","D"
"T094924_2.00","ZNF304","Homo_sapiens","ENSG00000131845","C2H2 ZF","D"
"T095363_2.00","ZNF311","Homo_sapiens","ENSG00000197935","C2H2 ZF","D"
"T095423_2.00","ZNF316","Homo_sapiens","ENSG00000205903","C2H2 ZF","D"
"T094914_2.00","ZNF317","Homo_sapiens","ENSG00000130803","C2H2 ZF","D"
"T095079_2.00","ZNF32","Homo_sapiens","ENSG00000169740","C2H2 ZF","D"
"T095216_2.00","ZNF320","Homo_sapiens","ENSG00000182986","C2H2 ZF","D"
"T095199_2.00","ZNF322","Homo_sapiens","ENSG00000181315","C2H2 ZF","D"
"T094804_2.00","ZNF324","Homo_sapiens","ENSG00000083812","C2H2 ZF","D"
"T095466_2.00","ZNF324B","Homo_sapiens","ENSG00000249471","C2H2 ZF","D"
"T095207_2.00","ZNF329","Homo_sapiens","ENSG00000181894","C2H2 ZF","D"
"T094916_2.00","ZNF331","Homo_sapiens","ENSG00000130844","C2H2 ZF","D"
"T095008_2.00","ZNF333","Homo_sapiens","ENSG00000160961","C2H2 ZF","D"
"T095379_2.00","ZNF334","Homo_sapiens","ENSG00000198185","C2H2 ZF","D"
"T095367_2.00","ZNF335","Homo_sapiens","ENSG00000198026","C2H2 ZF","D"
"T094912_2.00","ZNF337","Homo_sapiens","ENSG00000130684","C2H2 ZF","D"
"T095278_2.00","ZNF33A","Homo_sapiens","ENSG00000189180","C2H2 ZF","D"
"T095314_2.00","ZNF33B","Homo_sapiens","ENSG00000196693","C2H2 ZF","D"
"T095297_2.00","ZNF34","Homo_sapiens","ENSG00000196378","C2H2 ZF","D"
"T094919_2.00","ZNF341","Homo_sapiens","ENSG00000131061","C2H2 ZF","D"
"T094814_2.00","ZNF343","Homo_sapiens","ENSG00000088876","C2H2 ZF","D"
"T095471_2.00","ZNF345","Homo_sapiens","ENSG00000251247","C2H2 ZF","D"
"T095085_2.00","ZNF35","Homo_sapiens","ENSG00000169981","C2H2 ZF","D"
"T095479_2.00","ZNF350","Homo_sapiens","ENSG00000256683","C2H2 ZF","D"
"T095074_2.00","ZNF354A","Homo_sapiens","ENSG00000169131","C2H2 ZF","D"
"T095168_2.00","ZNF354B","Homo_sapiens","ENSG00000178338","C2H2 ZF","D"
"T095162_2.00","ZNF354C","Homo_sapiens","ENSG00000177932","C2H2 ZF","D"
"T094801_2.00","ZNF37A","Homo_sapiens","ENSG00000075407","C2H2 ZF","D"
"T095009_2.00","ZNF382","Homo_sapiens","ENSG00000161298","C2H2 ZF","D"
"T095266_2.00","ZNF383","Homo_sapiens","ENSG00000188283","C2H2 ZF","D"
"T094899_2.00","ZNF384","Homo_sapiens","ENSG00000126746","C2H2 ZF","D"
"T094972_2.00","ZNF385D","Homo_sapiens","ENSG00000151789","C2H2 ZF","D"
"T095007_2.00","ZNF394","Homo_sapiens","ENSG00000160908","C2H2 ZF","D"
"T095250_2.00","ZNF396","Homo_sapiens","ENSG00000186496","C2H2 ZF","D"
"T095328_2.00","ZNF398","Homo_sapiens","ENSG00000197024","C2H2 ZF","D"
"T094963_2.00","ZNF41","Homo_sapiens","ENSG00000147124","C2H2 ZF","D"
"T094870_2.00","ZNF410","Homo_sapiens","ENSG00000119725","C2H2 ZF","D"
"T095095_2.00","ZNF415","Homo_sapiens","ENSG00000170954","C2H2 ZF","D"
"T094806_2.00","ZNF416","Homo_sapiens","ENSG00000083817","C2H2 ZF","D"
"T095130_2.00","ZNF417","Homo_sapiens","ENSG00000173480","C2H2 ZF","D"
"T095317_2.00","ZNF418","Homo_sapiens","ENSG00000196724","C2H2 ZF","D"
"T094837_2.00","ZNF419","Homo_sapiens","ENSG00000105136","C2H2 ZF","D"
"T094830_2.00","ZNF423","Homo_sapiens","ENSG00000102935","C2H2 ZF","D"
"T095420_2.00","ZNF425","Homo_sapiens","ENSG00000204947","C2H2 ZF","D"
"T095325_2.00","ZNF429","Homo_sapiens","ENSG00000197013","C2H2 ZF","D"
"T094866_2.00","ZNF430","Homo_sapiens","ENSG00000118620","C2H2 ZF","D"
"T095316_2.00","ZNF431","Homo_sapiens","ENSG00000196705","C2H2 ZF","D"
"T095474_2.00","ZNF432","Homo_sapiens","ENSG00000256087","C2H2 ZF","D"
"T095353_2.00","ZNF433","Homo_sapiens","ENSG00000197647","C2H2 ZF","D"
"T094896_2.00","ZNF436","Homo_sapiens","ENSG00000125945","C2H2 ZF","D"
"T095098_2.00","ZNF439","Homo_sapiens","ENSG00000171291","C2H2 ZF","D"
"T095359_2.00","ZNF44","Homo_sapiens","ENSG00000197857","C2H2 ZF","D"
"T095099_2.00","ZNF440","Homo_sapiens","ENSG00000171295","C2H2 ZF","D"
"T095330_2.00","ZNF441","Homo_sapiens","ENSG00000197044","C2H2 ZF","D"
"T095384_2.00","ZNF442","Homo_sapiens","ENSG00000198342","C2H2 ZF","D"
"T095193_2.00","ZNF443","Homo_sapiens","ENSG00000180855","C2H2 ZF","D"
"T095061_2.00","ZNF444","Homo_sapiens","ENSG00000167685","C2H2 ZF","D"
"T095229_2.00","ZNF445","Homo_sapiens","ENSG00000185219","C2H2 ZF","D"
"T095127_2.00","ZNF449","Homo_sapiens","ENSG00000173275","C2H2 ZF","D"
"T094888_2.00","ZNF45","Homo_sapiens","ENSG00000124459","C2H2 ZF","D"
"T095166_2.00","ZNF454","Homo_sapiens","ENSG00000178187","C2H2 ZF","D"
"T095354_2.00","ZNF460","Homo_sapiens","ENSG00000197714","C2H2 ZF","D"
"T095200_2.00","ZNF467","Homo_sapiens","ENSG00000181444","C2H2 ZF","D"
"T095414_2.00","ZNF468","Homo_sapiens","ENSG00000204604","C2H2 ZF","D"
"T095228_2.00","ZNF479","Homo_sapiens","ENSG00000185177","C2H2 ZF","D"
"T095391_2.00","ZNF480","Homo_sapiens","ENSG00000198464","C2H2 ZF","D"
"T095126_2.00","ZNF483","Homo_sapiens","ENSG00000173258","C2H2 ZF","D"
"T094901_2.00","ZNF484","Homo_sapiens","ENSG00000127081","C2H2 ZF","D"
"T095381_2.00","ZNF485","Homo_sapiens","ENSG00000198298","C2H2 ZF","D"
"T095476_2.00","ZNF486","Homo_sapiens","ENSG00000256229","C2H2 ZF","D"
"T095263_2.00","ZNF490","Homo_sapiens","ENSG00000188033","C2H2 ZF","D"
"T095453_2.00","ZNF492","Homo_sapiens","ENSG00000229676","C2H2 ZF","D"
"T095018_2.00","ZNF496","Homo_sapiens","ENSG00000162714","C2H2 ZF","D"
"T095248_2.00","ZNF501","Homo_sapiens","ENSG00000186446","C2H2 ZF","D"
"T095312_2.00","ZNF502","Homo_sapiens","ENSG00000196653","C2H2 ZF","D"
"T094803_2.00","ZNF506","Homo_sapiens","ENSG00000081665","C2H2 ZF","D"
"T095020_2.00","ZNF513","Homo_sapiens","ENSG00000163795","C2H2 ZF","D"
"T095140_2.00","ZNF519","Homo_sapiens","ENSG00000175322","C2H2 ZF","D"
"T095403_2.00","ZNF521","Homo_sapiens","ENSG00000198795","C2H2 ZF","D"
"T095101_2.00","ZNF524","Homo_sapiens","ENSG00000171443","C2H2 ZF","D"
"T095407_2.00","ZNF525","Homo_sapiens","ENSG00000203326","C2H2 ZF","D"
"T095277_2.00","ZNF527","Homo_sapiens","ENSG00000189164","C2H2 ZF","D"
"T095056_2.00","ZNF528","Homo_sapiens","ENSG00000167555","C2H2 ZF","D"
"T095241_2.00","ZNF529","Homo_sapiens","ENSG00000186020","C2H2 ZF","D"
"T095219_2.00","ZNF530","Homo_sapiens","ENSG00000183647","C2H2 ZF","D"
"T095400_2.00","ZNF534","Homo_sapiens","ENSG00000198633","C2H2 ZF","D"
"T095109_2.00","ZNF540","Homo_sapiens","ENSG00000171817","C2H2 ZF","D"
"T094863_2.00","ZNF541","Homo_sapiens","ENSG00000118156","C2H2 ZF","D"
"T095167_2.00","ZNF543","Homo_sapiens","ENSG00000178229","C2H2 ZF","D"
"T094973_2.00","ZNF547","Homo_sapiens","ENSG00000152433","C2H2 ZF","D"
"T095270_2.00","ZNF548","Homo_sapiens","ENSG00000188785","C2H2 ZF","D"
"T094875_2.00","ZNF549","Homo_sapiens","ENSG00000121406","C2H2 ZF","D"
"T095472_2.00","ZNF550","Homo_sapiens","ENSG00000251369","C2H2 ZF","D"
"T095172_2.00","ZNF552","Homo_sapiens","ENSG00000178935","C2H2 ZF","D"
"T095115_2.00","ZNF554","Homo_sapiens","ENSG00000172006","C2H2 ZF","D"
"T095246_2.00","ZNF555","Homo_sapiens","ENSG00000186300","C2H2 ZF","D"
"T094910_2.00","ZNF557","Homo_sapiens","ENSG00000130544","C2H2 ZF","D"
"T095063_2.00","ZNF558","Homo_sapiens","ENSG00000167785","C2H2 ZF","D"
"T095105_2.00","ZNF561","Homo_sapiens","ENSG00000171469","C2H2 ZF","D"
"T095103_2.00","ZNF562","Homo_sapiens","ENSG00000171466","C2H2 ZF","D"
"T095272_2.00","ZNF563","Homo_sapiens","ENSG00000188868","C2H2 ZF","D"
"T095467_2.00","ZNF564","Homo_sapiens","ENSG00000249709","C2H2 ZF","D"
"T095296_2.00","ZNF565","Homo_sapiens","ENSG00000196357","C2H2 ZF","D"
"T095240_2.00","ZNF566","Homo_sapiens","ENSG00000186017","C2H2 ZF","D"
"T095274_2.00","ZNF567","Homo_sapiens","ENSG00000189042","C2H2 ZF","D"
"T095110_2.00","ZNF570","Homo_sapiens","ENSG00000171827","C2H2 ZF","D"
"T095189_2.00","ZNF571","Homo_sapiens","ENSG00000180479","C2H2 ZF","D"
"T095276_2.00","ZNF573","Homo_sapiens","ENSG00000189144","C2H2 ZF","D"
"T094842_2.00","ZNF574","Homo_sapiens","ENSG00000105732","C2H2 ZF","D"
"T095424_2.00","ZNF580","Homo_sapiens","ENSG00000213015","C2H2 ZF","D"
"T095100_2.00","ZNF581","Homo_sapiens","ENSG00000171425","C2H2 ZF","D"
"T094782_2.00","ZNF582","Homo_sapiens","ENSG00000018869","C2H2 ZF","D"
"T095106_2.00","ZNF584","Homo_sapiens","ENSG00000171574","C2H2 ZF","D"
"T095323_2.00","ZNF585A","Homo_sapiens","ENSG00000196967","C2H2 ZF","D"
"T094807_2.00","ZNF586","Homo_sapiens","ENSG00000083828","C2H2 ZF","D"
"T095392_2.00","ZNF587","Homo_sapiens","ENSG00000198466","C2H2 ZF","D"
"T095024_2.00","ZNF589","Homo_sapiens","ENSG00000164048","C2H2 ZF","D"
"T095191_2.00","ZNF594","Homo_sapiens","ENSG00000180626","C2H2 ZF","D"
"T095497_2.00","ZNF595","Homo_sapiens","ENSG00000272602","C2H2 ZF","D"
"T095120_2.00","ZNF596","Homo_sapiens","ENSG00000172748","C2H2 ZF","D"
"T095067_2.00","ZNF597","Homo_sapiens","ENSG00000167981","C2H2 ZF","D"
"T095306_2.00","ZNF605","Homo_sapiens","ENSG00000196458","C2H2 ZF","D"
"T095055_2.00","ZNF610","Homo_sapiens","ENSG00000167554","C2H2 ZF","D"
"T095425_2.00","ZNF611","Homo_sapiens","ENSG00000213020","C2H2 ZF","D"
"T095145_2.00","ZNF613","Homo_sapiens","ENSG00000176024","C2H2 ZF","D"
"T094950_2.00","ZNF614","Homo_sapiens","ENSG00000142556","C2H2 ZF","D"
"T095352_2.00","ZNF615","Homo_sapiens","ENSG00000197619","C2H2 ZF","D"
"T095415_2.00","ZNF616","Homo_sapiens","ENSG00000204611","C2H2 ZF","D"
"T095160_2.00","ZNF619","Homo_sapiens","ENSG00000177873","C2H2 ZF","D"
"T095158_2.00","ZNF620","Homo_sapiens","ENSG00000177842","C2H2 ZF","D"
"T095123_2.00","ZNF621","Homo_sapiens","ENSG00000172888","C2H2 ZF","D"
"T095264_2.00","ZNF626","Homo_sapiens","ENSG00000188171","C2H2 ZF","D"
"T095397_2.00","ZNF627","Homo_sapiens","ENSG00000198551","C2H2 ZF","D"
"T095348_2.00","ZNF628","Homo_sapiens","ENSG00000197483","C2H2 ZF","D"
"T095054_2.00","ZNF641","Homo_sapiens","ENSG00000167528","C2H2 ZF","D"
"T095373_2.00","ZNF649","Homo_sapiens","ENSG00000198093","C2H2 ZF","D"
"T095013_2.00","ZNF653","Homo_sapiens","ENSG00000161914","C2H2 ZF","D"
"T095341_2.00","ZNF655","Homo_sapiens","ENSG00000197343","C2H2 ZF","D"
"T095499_2.00","ZNF658","Homo_sapiens","ENSG00000274349","C2H2 ZF","D"
"T094957_2.00","ZNF660","Homo_sapiens","ENSG00000144792","C2H2 ZF","D"
"T095215_2.00","ZNF662","Homo_sapiens","ENSG00000182983","C2H2 ZF","D"
"T095371_2.00","ZNF667","Homo_sapiens","ENSG00000198046","C2H2 ZF","D"
"T095267_2.00","ZNF669","Homo_sapiens","ENSG00000188295","C2H2 ZF","D"
"T094805_2.00","ZNF671","Homo_sapiens","ENSG00000083814","C2H2 ZF","D"
"T095470_2.00","ZNF674","Homo_sapiens","ENSG00000251192","C2H2 ZF","D"
"T095345_2.00","ZNF675","Homo_sapiens","ENSG00000197372","C2H2 ZF","D"
"T095361_2.00","ZNF677","Homo_sapiens","ENSG00000197928","C2H2 ZF","D"
"T095124_2.00","ZNF680","Homo_sapiens","ENSG00000173041","C2H2 ZF","D"
"T095287_2.00","ZNF681","Homo_sapiens","ENSG00000196172","C2H2 ZF","D"
"T095335_2.00","ZNF682","Homo_sapiens","ENSG00000197124","C2H2 ZF","D"
"T094862_2.00","ZNF684","Homo_sapiens","ENSG00000117010","C2H2 ZF","D"
"T095387_2.00","ZNF69","Homo_sapiens","ENSG00000198429","C2H2 ZF","D"
"T095097_2.00","ZNF692","Homo_sapiens","ENSG00000171163","C2H2 ZF","D"
"T095347_2.00","ZNF695","Homo_sapiens","ENSG00000197472","C2H2 ZF","D"
"T094967_2.00","ZNF7","Homo_sapiens","ENSG00000147789","C2H2 ZF","D"
"T095057_2.00","ZNF701","Homo_sapiens","ENSG00000167562","C2H2 ZF","D"
"T095028_2.00","ZNF704","Homo_sapiens","ENSG00000164684","C2H2 ZF","D"
"T095437_2.00","ZNF705E","Homo_sapiens","ENSG00000214534","C2H2 ZF","D"
"T095441_2.00","ZNF705G","Homo_sapiens","ENSG00000215372","C2H2 ZF","D"
"T095197_2.00","ZNF707","Homo_sapiens","ENSG00000181135","C2H2 ZF","D"
"T095210_2.00","ZNF708","Homo_sapiens","ENSG00000182141","C2H2 ZF","D"
"T095365_2.00","ZNF71","Homo_sapiens","ENSG00000197951","C2H2 ZF","D"
"T094964_2.00","ZNF711","Homo_sapiens","ENSG00000147180","C2H2 ZF","D"
"T095170_2.00","ZNF713","Homo_sapiens","ENSG00000178665","C2H2 ZF","D"
"T095005_2.00","ZNF714","Homo_sapiens","ENSG00000160352","C2H2 ZF","D"
"T095209_2.00","ZNF716","Homo_sapiens","ENSG00000182111","C2H2 ZF","D"
"T095468_2.00","ZNF718","Homo_sapiens","ENSG00000250312","C2H2 ZF","D"
"T095438_2.00","ZNF727","Homo_sapiens","ENSG00000214652","C2H2 ZF","D"
"T095221_2.00","ZNF730","Homo_sapiens","ENSG00000183850","C2H2 ZF","D"
"T095449_2.00","ZNF735","Homo_sapiens","ENSG00000223614","C2H2 ZF","D"
"T095458_2.00","ZNF736","Homo_sapiens","ENSG00000234444","C2H2 ZF","D"
"T095462_2.00","ZNF737","Homo_sapiens","ENSG00000237440","C2H2 ZF","D"
"T095231_2.00","ZNF74","Homo_sapiens","ENSG00000185252","C2H2 ZF","D"
"T094940_2.00","ZNF740","Homo_sapiens","ENSG00000139651","C2H2 ZF","D"
"T095244_2.00","ZNF749","Homo_sapiens","ENSG00000186230","C2H2 ZF","D"
"T095015_2.00","ZNF75A","Homo_sapiens","ENSG00000162086","C2H2 ZF","D"
"T095247_2.00","ZNF75D","Homo_sapiens","ENSG00000186376","C2H2 ZF","D"
"T094793_2.00","ZNF76","Homo_sapiens","ENSG00000065029","C2H2 ZF","D"
"T095004_2.00","ZNF761","Homo_sapiens","ENSG00000160336","C2H2 ZF","D"
"T095082_2.00","ZNF764","Homo_sapiens","ENSG00000169951","C2H2 ZF","D"
"T095301_2.00","ZNF765","Homo_sapiens","ENSG00000196417","C2H2 ZF","D"
"T095288_2.00","ZNF766","Homo_sapiens","ENSG00000196214","C2H2 ZF","D"
"T095084_2.00","ZNF768","Homo_sapiens","ENSG00000169957","C2H2 ZF","D"
"T095142_2.00","ZNF77","Homo_sapiens","ENSG00000175691","C2H2 ZF","D"
"T095376_2.00","ZNF770","Homo_sapiens","ENSG00000198146","C2H2 ZF","D"
"T095184_2.00","ZNF771","Homo_sapiens","ENSG00000179965","C2H2 ZF","D"
"T095300_2.00","ZNF774","Homo_sapiens","ENSG00000196391","C2H2 ZF","D"
"T094975_2.00","ZNF776","Homo_sapiens","ENSG00000152443","C2H2 ZF","D"
"T095304_2.00","ZNF777","Homo_sapiens","ENSG00000196453","C2H2 ZF","D"
"T095086_2.00","ZNF778","Homo_sapiens","ENSG00000170100","C2H2 ZF","D"
"T095356_2.00","ZNF780A","Homo_sapiens","ENSG00000197782","C2H2 ZF","D"
"T095308_2.00","ZNF782","Homo_sapiens","ENSG00000196597","C2H2 ZF","D"
"T095419_2.00","ZNF783","Homo_sapiens","ENSG00000204946","C2H2 ZF","D"
"T095181_2.00","ZNF784","Homo_sapiens","ENSG00000179922","C2H2 ZF","D"
"T095338_2.00","ZNF785","Homo_sapiens","ENSG00000197162","C2H2 ZF","D"
"T095343_2.00","ZNF786","Homo_sapiens","ENSG00000197362","C2H2 ZF","D"
"T094948_2.00","ZNF787","Homo_sapiens","ENSG00000142409","C2H2 ZF","D"
"T095398_2.00","ZNF789","Homo_sapiens","ENSG00000198556","C2H2 ZF","D"
"T095286_2.00","ZNF79","Homo_sapiens","ENSG00000196152","C2H2 ZF","D"
"T095360_2.00","ZNF790","Homo_sapiens","ENSG00000197863","C2H2 ZF","D"
"T095131_2.00","ZNF791","Homo_sapiens","ENSG00000173875","C2H2 ZF","D"
"T095194_2.00","ZNF792","Homo_sapiens","ENSG00000180884","C2H2 ZF","D"
"T095265_2.00","ZNF793","Homo_sapiens","ENSG00000188227","C2H2 ZF","D"
"T095307_2.00","ZNF799","Homo_sapiens","ENSG00000196466","C2H2 ZF","D"
"T095503_2.00","ZNF8","Homo_sapiens","ENSG00000278129","C2H2 ZF","D"
"T095412_2.00","ZNF805","Homo_sapiens","ENSG00000204524","C2H2 ZF","D"
"T095393_2.00","ZNF808","Homo_sapiens","ENSG00000198482","C2H2 ZF","D"
"T095355_2.00","ZNF81","Homo_sapiens","ENSG00000197779","C2H2 ZF","D"
"T095187_2.00","ZNF816","Homo_sapiens","ENSG00000180257","C2H2 ZF","D"
"T094832_2.00","ZNF821","Homo_sapiens","ENSG00000102984","C2H2 ZF","D"
"T095362_2.00","ZNF823","Homo_sapiens","ENSG00000197933","C2H2 ZF","D"
"T095370_2.00","ZNF84","Homo_sapiens","ENSG00000198040","C2H2 ZF","D"
"T095309_2.00","ZNF846","Homo_sapiens","ENSG00000196605","C2H2 ZF","D"
"T094843_2.00","ZNF85","Homo_sapiens","ENSG00000105750","C2H2 ZF","D"
"T095346_2.00","ZNF860","Homo_sapiens","ENSG00000197385","C2H2 ZF","D"
"T095457_2.00","ZNF879","Homo_sapiens","ENSG00000234284","C2H2 ZF","D"
"T095446_2.00","ZNF880","Homo_sapiens","ENSG00000221923","C2H2 ZF","D"
"T095452_2.00","ZNF883","Homo_sapiens","ENSG00000228623","C2H2 ZF","D"
"T095435_2.00","ZNF891","Homo_sapiens","ENSG00000214029","C2H2 ZF","D"
"T095433_2.00","ZNF90","Homo_sapiens","ENSG00000213988","C2H2 ZF","D"
"T095223_2.00","ZNF93","Homo_sapiens","ENSG00000184635","C2H2 ZF","D"
"T095342_2.00","ZNF98","Homo_sapiens","ENSG00000197360","C2H2 ZF","D"
"T094977_2.00","ZSCAN1","Homo_sapiens","ENSG00000152467","C2H2 ZF","D"
"T094909_2.00","ZSCAN10","Homo_sapiens","ENSG00000130182","C2H2 ZF","D"
"T095320_2.00","ZSCAN16","Homo_sapiens","ENSG00000196812","C2H2 ZF","D"
"T095211_2.00","ZSCAN22","Homo_sapiens","ENSG00000182318","C2H2 ZF","D"
"T095262_2.00","ZSCAN23","Homo_sapiens","ENSG00000187987","C2H2 ZF","D"
"T095333_2.00","ZSCAN26","Homo_sapiens","ENSG00000197062","C2H2 ZF","D"
"T095254_2.00","ZSCAN30","Homo_sapiens","ENSG00000186814","C2H2 ZF","D"
"T095459_2.00","ZSCAN31","Homo_sapiens","ENSG00000235109","C2H2 ZF","D"
"T095190_2.00","ZSCAN4","Homo_sapiens","ENSG00000180532","C2H2 ZF","D"
"T094925_2.00","ZSCAN5","Homo_sapiens","ENSG00000131848","C2H2 ZF","D"
"T095413_2.00","ZSCAN5C","Homo_sapiens","ENSG00000204532","C2H2 ZF","D"
"T094935_2.00","ZSCAN9","Homo_sapiens","ENSG00000137185","C2H2 ZF","D"
"T075853_2.00","ZEB1","Homo_sapiens","ENSG00000148516","C2H2 ZF,Homeodomain","D"
"T075854_2.00","ZEB2","Homo_sapiens","ENSG00000169554","C2H2 ZF,Homeodomain","D"
"T075852_2.00","ZFHX3","Homo_sapiens","ENSG00000140836","C2H2 ZF,Homeodomain","D"
"T076455_2.00","ZKSCAN2","Homo_sapiens","ENSG00000155592","C2H2 ZF,MADF","D"
"T076454_2.00","ZSCAN29","Homo_sapiens","ENSG00000140265","C2H2 ZF,MADF","D"
"T159918_2.00","NFYA","Homo_sapiens","ENSG00000001167","CBF/NF-Y","D"
"T160931_2.00","MBNL2","Homo_sapiens","ENSG00000139793","CCCH ZF","D"
"T161466_2.00","CENPB","Homo_sapiens","ENSG00000125817","CENPB","D"
"T161471_2.00","CENPBD1","Homo_sapiens","ENSG00000177946","CENPB","D"
"T161475_2.00","TIGD1","Homo_sapiens","ENSG00000221944","CENPB","D"
"T164569_2.00","LIN28B","Homo_sapiens","ENSG00000187772","CSD","D"
"T164567_2.00","YBX1","Homo_sapiens","ENSG00000065978","CSD","D"
"T166060_2.00","RBPJ","Homo_sapiens","ENSG00000168214","CSL","D"
"T167063_2.00","CUX1","Homo_sapiens","ENSG00000257923","CUT,Homeodomain","D"
"T167057_2.00","CUX2","Homo_sapiens","ENSG00000111249","CUT,Homeodomain","D"
"T167060_2.00","ONECUT1","Homo_sapiens","ENSG00000169856","CUT,Homeodomain","D"
"T167059_2.00","ONECUT2","Homo_sapiens","ENSG00000119547","CUT,Homeodomain","D"
"T167062_2.00","ONECUT3","Homo_sapiens","ENSG00000205922","CUT,Homeodomain","D"
"T167061_2.00","SATB1","Homo_sapiens","ENSG00000182568","CUT,Homeodomain","D"
"T167985_2.00","CXXC1","Homo_sapiens","ENSG00000154832","CxxC","D"
"T167987_2.00","CXXC5","Homo_sapiens","ENSG00000171604","CxxC","D"
"T167983_2.00","DNMT1","Homo_sapiens","ENSG00000130816","CxxC","D"
"T167980_2.00","KDM2B","Homo_sapiens","ENSG00000089094","CxxC","D"
"T167982_2.00","KMT2A","Homo_sapiens","ENSG00000118058","CxxC","D"
"T167984_2.00","TET1","Homo_sapiens","ENSG00000138336","CxxC","D"
"T169047_2.00","DMRT1","Homo_sapiens","ENSG00000137090","DM","D"
"T169051_2.00","DMRT2","Homo_sapiens","ENSG00000173253","DM","D"
"T169046_2.00","DMRT3","Homo_sapiens","ENSG00000064218","DM","D"
"T169052_2.00","DMRTA1","Homo_sapiens","ENSG00000176399","DM","D"
"T169049_2.00","DMRTA2","Homo_sapiens","ENSG00000142700","DM","D"
"T169048_2.00","DMRTC2","Homo_sapiens","ENSG00000142025","DM","D"
"T172616_2.00","E2F1","Homo_sapiens","ENSG00000101412","E2F","D"
"T172615_2.00","E2F2","Homo_sapiens","ENSG00000007968","E2F","D"
"T172617_2.00","E2F3","Homo_sapiens","ENSG00000112242","E2F","D"
"T172625_2.00","E2F4","Homo_sapiens","ENSG00000205250","E2F","D"
"T172620_2.00","E2F5","Homo_sapiens","ENSG00000133740","E2F","D"
"T172622_2.00","E2F6","Homo_sapiens","ENSG00000169016","E2F","D"
"T172621_2.00","E2F7","Homo_sapiens","ENSG00000165891","E2F","D"
"T172619_2.00","E2F8","Homo_sapiens","ENSG00000129173","E2F","D"
"T172624_2.00","TFDP1","Homo_sapiens","ENSG00000198176","E2F","D"
"T174553_2.00","EBF1","Homo_sapiens","ENSG00000164330","EBF1","D"
"T174554_2.00","EBF2","Homo_sapiens","ENSG00000221818","EBF1","D"
"T174552_2.00","EBF3","Homo_sapiens","ENSG00000108001","EBF1","D"
"T174551_2.00","EBF4","Homo_sapiens","ENSG00000088881","EBF1","D"
"T176124_2.00","EHF","Homo_sapiens","ENSG00000135373","Ets","D"
"T176120_2.00","ELF1","Homo_sapiens","ENSG00000120690","Ets","D"
"T176117_2.00","ELF2","Homo_sapiens","ENSG00000109381","Ets","D"
"T176132_2.00","ELF3","Homo_sapiens","ENSG00000163435","Ets","D"
"T176114_2.00","ELF4","Homo_sapiens","ENSG00000102034","Ets","D"
"T176125_2.00","ELF5","Homo_sapiens","ENSG00000135374","Ets","D"
"T176122_2.00","ELK1","Homo_sapiens","ENSG00000126767","Ets","D"
"T176118_2.00","ELK3","Homo_sapiens","ENSG00000111145","Ets","D"
"T176131_2.00","ELK4","Homo_sapiens","ENSG00000158711","Ets","D"
"T176116_2.00","ERF","Homo_sapiens","ENSG00000105722","Ets","D"
